门店ID,门店名称,省份,城市,城市层级,门店类型,商圈,加盟商ID,加盟商名称,加盟商类型,合作状态,信用等级,签约日期,月份,月营收,堂食营收,外卖营收,订单数,毛利,店面贡献利润,单店净利润,毛利率,店面贡献利润率,堂食占比,外卖占比,人工占比,房租占比,客单价,同侪门店数,城市同店型_营收_P25,城市同店型_营收_中位数,城市同店型_营收_P75,城市同店型_利润率_P25,城市同店型_利润率_中位数,城市同店型_利润率_P75,城市同店型_堂食占比_中位数,营收_对中位数比,利润率_对中位数差,堂食占比_对中位数差,总投资额,累计店面贡献利润,累计回本率,预计完整回本月数,已开业月数,招商承诺回本月数,回本偏离度,回本风险等级,标杆门店标志,本店位置标签,可改进项,总部本月支持
S00055,广州写字楼0055店,广东,广州,一线,外卖卫星店,写字楼,F0026,加盟商0026,个体投资人,正常合作,B,2021-04-09,2026-03,28760.38,4586.04,24174.339999999993,418,11686.630000000001,6268.6500000000015,5044.670000000002,0.406344770131688,0.217961306491778,0.159456863921826,0.840543136078174,0.081295866049058,0.083754804352376,68.80473684210527,16,28760.38,33965.43,39143.03,0.17444891097412,0.211323699067304,0.223489559001371,0.148792091940873,0.846754479481049,0.006637607424474,0.010664771980953,1343817,21378.730000000003,0.015908959330028,251.43065093202446,61,12.0,239.43065093202446,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00085,南京街边店0085店,江苏,南京,新一线,快取店,街边店,F0036,加盟商0036,个体投资人,续约预警,C,2022-07-26,2026-03,29478.169999999995,16389.780000000006,13088.390000000003,290,13775.219999999994,7403.819999999994,6013.739999999994,0.467302413955819,0.25116280963167,0.555997200640339,0.444002799359662,0.091695312158116,0.108511484939533,101.6488620689655,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.938316800892284,-0.072110429087594,-0.053600249875595,859204,25130.13,0.02924815294156,136.7607728252898,45,15.0,121.76077282528979,严重,FALSE,中位 ±10%,"运营正常, 继续保持",加强督导 + 专项营销补贴
S00039,天津社区0039店,天津,天津,新一线,外卖卫星店,社区,F0020,加盟商0020,餐饮集团子公司,纠纷处理,A,2025-01-30,2026-03,20194.219999999998,2532.61,17661.609999999997,201,8230.769999999999,5258.149999999999,4479.26,0.407580485901411,0.260378959920215,0.125412618065961,0.874587381934039,0.082037335435585,0.044878683108335,100.46875621890545,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,0.802875754004793,0.037418123026034,-0.034468655589193,1359510,13870.990000000005,0.010202933409831,392.0441150920012,15,12.0,380.0441150920012,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",专项处理
S00038,广州交通枢纽0038店,广东,广州,一线,外卖卫星店,交通枢纽,F0019,加盟商0019,区域代理,纠纷处理,A,2020-11-27,2026-03,24821.66,4747.21,20074.45,339,10076.64,4998.009999999999,3981.7700000000004,0.405961567437472,0.20135679886035,0.19125272040629,0.80874727959371,0.125680151931821,0.061009618212481,73.22023598820059,16,28760.38,33965.43,39143.03,0.17444891097412,0.211323699067304,0.223489559001371,0.148792091940873,0.730791866907029,-0.009966900206954,0.042460628465417,867440,17873.93999999999,0.020605390574564,194.12395923898154,65,12.0,182.12395923898154,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",专项处理
S00090,东莞写字楼0090店,广东,东莞,新一线,快取店,写字楼,F0040,加盟商0040,区域代理,正常合作,C,2022-08-08,2026-03,37345.609999999986,20408.1,16937.510000000002,399,19299.439999999984,11201.209999999985,9281.099999999988,0.516779348362498,0.299933780704077,0.546465836279017,0.453534163720984,0.115522547362327,0.078768294318931,93.59802005012529,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,1.188744528665479,-0.023339458015187,-0.063131614236917,956052,36675.08999999998,0.038360978273148,104.27262755183428,45,15.0,89.27262755183428,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00009,武汉CBD0009店,湖北,武汉,新一线,快取店,CBD,F0005,加盟商0005,个体投资人,正常合作,C,2022-09-08,2026-03,35658.74,21380.430000000004,14278.309999999996,446,18633.829999999998,11749.909999999998,10243.509999999995,0.522559967065578,0.329509960250979,0.599584561877397,0.400415438122603,0.095058883179832,0.070533899963936,79.95233183856502,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,1.135049931547641,0.006236721531715,-0.010012888638537,743119,33499.57000000001,0.045079684411245,88.7317658107253,44,15.0,73.7317658107253,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00032,长沙校园0032店,湖南,长沙,新一线,外卖卫星店,校园,F0016,加盟商0016,个体投资人,正常合作,C,2021-07-06,2026-03,16915.929999999997,3036.95,13878.98,204,6846.889999999996,3575.0599999999954,2786.619999999997,0.40475989200712,0.211342799361312,0.179531955972861,0.820468044027139,0.088897270206249,0.084760932446516,82.92122549019606,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,0.672538481478477,-0.011618037532869,0.019650682317707,1818071,10458.45999999999,0.005752503615095,695.3494109075339,58,12.0,683.3494109075339,严重,FALSE,尾部 Bottom 25%,"营收低于同侪 30%+, 建议会员拉新+私域引流",提供品牌活动 + 私域内容 + 督导巡店
S00087,广州写字楼0087店,广东,广州,一线,外卖卫星店,写字楼,F0038,加盟商0038,个体投资人,正常合作,C,2024-04-04,2026-03,39143.03,8418.16,30724.86999999999,426,16193.119999999999,9358.529999999999,7657.610000000001,0.413691019831628,0.239085477031288,0.215061532027541,0.784938467972459,0.085468856141183,0.063215085801993,91.8850469483568,16,28760.38,33965.43,39143.03,0.17444891097412,0.211323699067304,0.223489559001371,0.148792091940873,1.152437345854299,0.027761777963983,0.066269440086668,1037791,25622.419999999984,0.024689383507855,162.01295584101746,25,12.0,150.01295584101746,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00060,成都CBD0060店,四川,成都,新一线,写字楼店,CBD,F0028,加盟商0028,个体投资人,正常合作,C,2024-05-21,2026-05,32329.770000000015,25107.58,7222.19,339,18310.900000000016,4938.510000000015,3649.440000000017,0.566378913304982,0.152754257144422,0.776608679863791,0.223391320136209,0.19717430714787,0.175586464116509,95.36805309734518,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,1.086957925048793,-0.006006596733727,0.082818826135916,1078496,20913.07000000002,0.019390957407352,206.28171760530594,23,22.0,184.28171760530594,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00083,宁波校园0083店,浙江,宁波,新一线,快取店,校园,F0035,加盟商0035,区域代理,正常合作,D,2023-10-25,2026-03,24985.559999999998,17665.53,7320.030000000001,289,13519.349999999997,8141.9699999999975,7037.4699999999975,0.541086531580641,0.325867020791209,0.707029580285573,0.292970419714427,0.094078339648981,0.096986019124646,86.4552249134948,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.795312963040182,0.002593782071945,0.097432129769639,1157146,23342.82,0.020172752617215,198.28726777655828,30,15.0,183.28726777655828,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00011,佛山校园0011店,广东,佛山,新一线,快取店,校园,F0006,加盟商0006,个体投资人,正常合作,B,2021-09-09,2026-03,23760.14,14862.139999999998,8898.0,287,13317.0,8483.310000000001,7387.9,0.560476495508865,0.357039562898198,0.625507257112121,0.374492742887879,0.08018092485987,0.100479626803546,82.78794425087108,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.756306736597041,0.033766324178935,0.015909806596188,1033973,20940.979999999996,0.02025292730081,197.50231364530222,56,15.0,182.50231364530222,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00040,天津购物中心0040店,天津,天津,新一线,快取店,购物中心,F0021,加盟商0021,餐饮集团子公司,正常合作,B,2022-12-27,2026-03,34855.950000000004,20499.309999999994,14356.640000000001,392,18350.690000000006,10877.440000000006,9221.270000000011,0.526472237881911,0.312068384307414,0.588115085085903,0.411884914914096,0.082902919013827,0.104499231838467,88.91823979591838,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,1.109496400083906,-0.01120485441185,-0.02148236543003,975878,32429.450000000004,0.033231049372975,120.36935563199498,40,15.0,105.36935563199498,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00260,重庆购物中心0260店,重庆,重庆,新一线,快取店,购物中心,F0108,加盟商0108,个体投资人,正常合作,B,2022-09-18,2026-03,30576.35000000001,20103.309999999998,10473.04,380,15718.17000000001,9487.61000000001,8033.830000000009,0.514062993130312,0.310292431895894,0.657479064701967,0.342520935298033,0.117743942622321,0.06850785002134,80.46407894736845,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.973272863103876,-0.01298080682337,0.047881614186034,1432950,27588.430000000004,0.019252890889424,207.76100705984354,44,15.0,192.76100705984354,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00216,苏州购物中心0216店,江苏,苏州,新一线,快取店,购物中心,F0089,加盟商0089,个体投资人,正常合作,A,2023-12-12,2026-03,33974.75,21311.87,12662.880000000001,386,16759.31,10026.02,8394.73,0.493287220656517,0.295102097881515,0.627285557656789,0.372714442343211,0.11389840984849,0.066251554463241,88.01748704663213,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,1.081447007433471,-0.028171140837749,0.017688107140856,1318126,30008.410000000018,0.022765964710506,175.70087852038802,29,15.0,160.70087852038802,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00204,青岛交通枢纽0204店,山东,青岛,新一线,快取店,交通枢纽,F0087,加盟商0087,个体投资人,正常合作,D,2021-08-05,2026-03,30509.85,20639.47,9870.38,365,15206.589999999998,9762.119999999999,8479.619999999999,0.498415757534042,0.319966174858283,0.676485462891492,0.323514537108508,0.097024403594249,0.064772852046142,83.5886301369863,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.971156107984432,-0.00330706386098,0.066888012375559,1641836,26522.399999999994,0.016154110398359,247.61499713449768,57,15.0,232.61499713449768,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00287,武汉购物中心0287店,湖北,武汉,新一线,快取店,购物中心,F0119,加盟商0119,个体投资人,正常合作,A,2021-08-30,2026-03,28997.190000000002,19247.130000000005,9750.060000000001,391,15435.380000000001,9363.57,7956.0400000000045,0.53230606138043,0.322913013295426,0.663758453836389,0.336241546163611,0.096575564735755,0.095004378010421,74.16161125319694,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.923006772661455,-3.60225423838E-4,0.054161003320456,1261703,26475.649999999998,0.020984058847447,190.62089127179127,56,15.0,175.62089127179127,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00263,重庆写字楼0263店,重庆,重庆,新一线,快取店,写字楼,F0110,加盟商0110,投资公司,关注名单,B,2021-08-24,2026-03,32000.990000000005,17916.310000000005,14084.680000000006,407,16686.510000000006,9420.730000000005,7925.09,0.52143730553336,0.294388704849444,0.559867366603346,0.440132633396654,0.113803354208729,0.088455075921089,78.62651105651106,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,1.018620442252215,-0.02888453386982,-0.049730083912588,1055779,33389.270000000026,0.031625245434887,126.48123184484108,56,15.0,111.48123184484108,严重,FALSE,中位 ±10%,"运营正常, 继续保持",高频督导 + 定制运营方案
S00244,重庆校园0244店,重庆,重庆,新一线,快取店,校园,F0099,加盟商0099,区域代理,正常合作,B,2023-04-23,2026-03,21844.589999999993,12990.31,8854.279999999999,272,10983.839999999993,6486.849999999993,5639.8299999999945,0.502817402386586,0.296954531991674,0.594669435315563,0.405330564684437,0.10159403312216,0.07816122893586,80.3109926470588,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.695333048340639,-0.02631870672759,-0.01492801520037,967508,22181.60999999998,0.022926539108721,174.47029318430916,36,15.0,159.47029318430916,严重,FALSE,尾部 Bottom 25%,"营收低于同侪 30%+, 建议会员拉新+私域引流",提供品牌活动 + 私域内容 + 督导巡店
S00271,郑州社区0271店,河南,郑州,新一线,外卖卫星店,社区,F0113,加盟商0113,投资公司,正常合作,B,2023-06-28,2026-03,17064.190000000002,2383.31,14680.880000000003,202,6765.140000000003,3298.590000000003,2458.290000000001,0.396452453940093,0.193304809662809,0.139667338443841,0.86033266155616,0.114719186788239,0.065045572042974,84.47618811881189,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,0.67843295817967,-0.029656027231372,-0.020213935211314,969917,9944.040000000005,0.010252464901636,390.1500798468226,34,12.0,378.1500798468226,严重,FALSE,尾部 Bottom 25%,"营收低于同侪 30%+, 建议会员拉新+私域引流",提供品牌活动 + 私域内容 + 督导巡店
S00241,重庆写字楼0241店,重庆,重庆,新一线,快取店,写字楼,F0097,加盟商0097,区域代理,正常合作,B,2023-04-30,2026-03,44765.73000000001,27791.350000000002,16974.38,401,22118.61000000001,14620.07000000001,12624.200000000012,0.494096935311901,0.326590675501103,0.620817531625196,0.379182468374804,0.084518000711705,0.05502847825781,111.6352369077307,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,1.42493365643823,0.003317436781839,0.011220081109263,1742603,34946.31000000003,0.02005408575562,199.4606011335673,36,15.0,184.4606011335673,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00242,宁波写字楼0242店,浙江,宁波,新一线,写字楼店,写字楼,F0098,加盟商0098,个体投资人,正常合作,A,2022-08-01,2026-05,31721.080000000005,24798.77,6922.310000000001,338,16828.500000000007,6376.600000000008,4918.900000000012,0.53051472396274,0.201020898405729,0.781775715076536,0.218224284923464,0.184377707190297,0.121795348708178,93.84934911242605,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,1.066493182509704,0.04226004452758,0.087985861348661,1154727,18081.050000000017,0.015658289794904,255.45573957264625,45,22.0,233.45573957264625,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00238,重庆购物中心0238店,重庆,重庆,新一线,快取店,购物中心,F0095,加盟商0095,区域代理,正常合作,A,2021-12-03,2026-03,29255.67,17059.54,12196.13,380,14304.619999999999,7476.049999999999,6117.949999999997,0.488952056131341,0.255541917173662,0.583119101357105,0.416880898642896,0.109734967614825,0.10479404505178,76.9886052631579,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.931234424740761,-0.067731321545601,-0.026478349158829,1300775,27823.74,0.021390125117718,187.00217871501098,53,15.0,172.00217871501098,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00200,成都社区0200店,四川,成都,新一线,快取店,社区,F0085,加盟商0085,个体投资人,正常合作,A,2021-07-23,2026-03,25073.94,16731.440000000002,8342.5,264,14013.089999999998,8627.859999999997,7631.139999999996,0.55887068406481,0.344096699601259,0.667284040721163,0.332715959278837,0.102903253337928,0.079801977670841,94.97704545454545,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.798126178340279,0.020823460881995,0.05768659020523,1208736,20484.440000000002,0.016946992560824,236.0300794163765,57,15.0,221.0300794163765,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00219,重庆CBD0219店,重庆,重庆,新一线,外卖卫星店,CBD,F0090,加盟商0090,个体投资人,正常合作,B,2023-06-17,2026-03,35398.82000000001,5108.23,30290.590000000004,346,13063.450000000008,5653.450000000008,3869.080000000009,0.369036312509852,0.159707300977829,0.144305092655631,0.855694907344369,0.098165984063876,0.082474218067156,102.30872832369944,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,1.407375689597318,-0.063253535916351,-0.015576180999523,1103645,16853.09,0.015270390388214,261.9448421624758,35,12.0,249.94484216247582,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00245,成都社区0245店,四川,成都,新一线,快取店,社区,F0100,加盟商0100,餐饮集团子公司,正常合作,B,2023-01-28,2026-03,20256.039999999997,13446.890000000001,6809.15,263,11288.839999999997,7292.939999999997,6433.219999999996,0.557307351288801,0.360037796133894,0.663845944222069,0.336154055777931,0.114592486981661,0.058257191435246,77.01916349809885,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.644768065709172,0.03676455741463,0.054248493706136,1250190,20819.43999999999,0.016653020740847,240.1966623501882,39,15.0,225.1966623501882,严重,FALSE,尾部 Bottom 25%,"营收低于同侪 30%+, 建议会员拉新+私域引流",提供品牌活动 + 私域内容 + 督导巡店
S00248,沈阳CBD0248店,辽宁,沈阳,新一线,写字楼店,CBD,F0103,加盟商0103,区域代理,正常合作,D,2022-08-01,2026-05,32763.960000000014,22611.35000000001,10152.610000000002,349,18704.750000000015,6623.780000000015,4918.820000000014,0.570894055541516,0.202166648964289,0.690128726808359,0.309871273191641,0.193002921502773,0.137384491984485,93.87954154727798,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,1.101555809954158,0.04340579508614,-0.003661126919516,1988693,22732.810000000023,0.011431030329971,349.92471234308437,45,22.0,327.92471234308437,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00696,苏州写字楼0696店,江苏,苏州,新一线,写字楼店,写字楼,F0045,加盟商0045,个体投资人,正常合作,A,2025-02-08,2026-05,26262.89,17974.97,8287.92,315,13385.09,2724.7000000000003,1531.6900000000023,0.509657924166,0.103747150446885,0.684424676796803,0.315575323203197,0.22746011577553,0.150585483928083,83.37425396825397,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,0.882983591290154,-0.055013703431264,-0.009365176931071,1735967,17413.55000000001,0.010031037456357,398.76234311785913,15,22.0,376.76234311785913,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00712,沈阳校园0712店,辽宁,沈阳,新一线,外卖卫星店,校园,F0051,加盟商0051,个体投资人,关注名单,C,2021-01-16,2026-03,25342.42000000001,8503.09,16839.330000000005,224,11612.540000000012,5898.100000000011,4772.260000000013,0.458225378633927,0.232736258021136,0.335527940899093,0.664472059100907,0.122311523524588,0.084116670783611,113.13580357142861,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,1.007556348589158,0.009775421126956,0.175646667243939,860963,15358.370000000012,0.0178385946899,224.2329101330413,64,12.0,212.2329101330413,严重,FALSE,中位 ±10%,"运营正常, 继续保持",高频督导 + 定制运营方案
S00714,沈阳购物中心0714店,辽宁,沈阳,新一线,外卖卫星店,购物中心,F0053,加盟商0053,个体投资人,正常合作,C,2024-03-09,2026-03,23970.170000000002,3847.8,20122.370000000006,286,10267.250000000002,5622.4000000000015,4442.98,0.42833446738175,0.234558202966437,0.160524518599576,0.839475481400424,0.10684780291504,0.065097577530739,83.81178321678323,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,0.952998843846064,0.011597366072256,6.43244944422E-4,1654740,16244.460000000003,0.009816925921897,407.45952774053427,26,12.0,395.45952774053427,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00771,广州购物中心0771店,广东,广州,一线,外卖卫星店,购物中心,F0080,加盟商0080,个体投资人,正常合作,A,2023-03-20,2026-03,35605.59,5025.2300000000005,30580.359999999997,378,15438.699999999997,8642.509999999998,6901.069999999996,0.433603262858444,0.242729020920591,0.141135984546247,0.858864015453753,0.121174231349628,0.048952144873881,94.19468253968253,16,28760.38,33965.43,39143.03,0.17444891097412,0.211323699067304,0.223489559001371,0.148792091940873,1.048289098651187,0.031405321853287,-0.007656107394626,1527644,24052.789999999997,0.01574502305511,254.04853241557427,38,12.0,242.04853241557427,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00734,佛山购物中心0734店,广东,佛山,新一线,外卖卫星店,购物中心,F0060,加盟商0060,区域代理,正常合作,C,2023-07-12,2026-03,19831.419999999995,3186.05,16645.37,282,8072.969999999994,4421.629999999994,3506.469999999994,0.407079775427075,0.222960836894181,0.160656675114541,0.83934332488546,0.126296553650722,0.043097266862383,70.32418439716311,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,0.788451660202064,0.0,7.75401459386E-4,1500110,13345.409999999994,0.008896287605576,449.6257514756012,34,12.0,437.6257514756012,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00725,郑州购物中心0725店,河南,郑州,新一线,快取店,购物中心,F0058,加盟商0058,个体投资人,正常合作,B,2024-03-07,2026-03,27742.179999999986,16745.579999999998,10996.599999999999,380,14301.489999999987,9594.039999999986,8171.039999999986,0.515514281862492,0.345828626301177,0.603614423956589,0.396385576043411,0.090365284919931,0.061644758991543,73.00573684210522,66,23760.14,31416.010000000006,36606.54000000001,0.295102097881515,0.323273238719264,0.34197989631727,0.609597450515934,0.883058669767421,0.022555387581913,-0.005983026559344,1274511,31263.73999999999,0.024529988364165,163.0657112680697,26,15.0,148.0657112680697,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00778,佛山交通枢纽0778店,广东,佛山,新一线,外卖卫星店,交通枢纽,F0083,加盟商0083,个体投资人,续约预警,B,2024-05-31,2026-03,21942.76,3444.2999999999997,18498.460000000003,264,7980.669999999998,3923.1999999999975,2863.1899999999987,0.363704019002167,0.178792458195778,0.156967491783167,0.843032508216833,0.086598951089106,0.078439995697898,83.11651515151515,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,0.872393683932641,-0.044168378698402,-0.002913781871987,1381910,13039.990000000002,0.009436207857241,423.89909808213037,23,12.0,411.89909808213037,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",加强督导 + 专项营销补贴
S00693,天津CBD0693店,天津,天津,新一线,外卖卫星店,CBD,F0043,加盟商0043,个体投资人,续约预警,B,2025-05-10,2026-03,31403.49000000001,5904.49,25499.000000000004,351,13579.73000000001,7853.740000000011,6285.3500000000095,0.432427414914712,0.250091311507097,0.188020185017652,0.811979814982347,0.092103138854949,0.069569974547415,89.4686324786325,38,20235.829999999998,25152.360000000004,30435.629999999994,0.193304809662809,0.222960836894181,0.255298144681014,0.159881273655154,1.248530555383272,0.027130474612916,0.028138911362498,1286243,19235.180000000015,0.014954545913953,267.4771954304559,12,12.0,255.47719543045588,严重,FALSE,中上 P50-P75,"运营正常, 继续保持",加强督导 + 专项营销补贴
S00723,上海购物中心0723店,上海,上海,一线,外卖卫星店,购物中心,F0057,加盟商0057,个体投资人,关注名单,B,2021-07-08,2026-03,30717.359999999993,3946.5199999999995,26770.839999999997,376,11354.499999999993,5358.609999999992,4000.1599999999926,0.369644396523659,0.17444891097412,0.128478489036818,0.871521510963182,0.100148580476968,0.066938369703646,81.69510638297871,16,28760.38,33965.43,39143.03,0.17444891097412,0.211323699067304,0.223489559001371,0.148792091940873,0.904371297522216,-0.036874788093184,-0.020313602904055,1037898,17436.38999999999,0.016799714422805,238.0992854598918,58,12.0,226.0992854598918,严重,FALSE,中位 ±10%,"运营正常, 继续保持",高频督导 + 定制运营方案
S00748,重庆写字楼0748店,重庆,重庆,新一线,写字楼店,写字楼,F0070,加盟商0070,个体投资人,正常合作,A,2023-07-20,2026-05,24151.410000000007,16512.71,7638.7,302,12950.330000000009,4341.370000000009,3232.4500000000116,0.536214241735783,0.179756378613092,0.68371618882707,0.316283811172929,0.186231362889372,0.129124966202801,79.97155629139075,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,0.811993605293284,0.020995524734943,-0.010073664900804,787081,22355.769999999968,0.028403391772892,140.82825149838294,34,22.0,118.82825149838294,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
S00737,宁波社区0737店,浙江,宁波,新一线,学校店,社区,F0062,加盟商0062,区域代理,续约预警,C,2021-12-20,2026-03,19951.179999999997,13438.05,6513.129999999999,260,11221.919999999996,5400.449999999997,4404.859999999997,0.562468986796771,0.270683237783429,0.673546627317282,0.326453372682719,0.165308518092664,0.10244556963548,76.73530769230769,13,27681.129999999986,28454.599999999995,32839.759999999995,0.194126329398705,0.229739304014114,0.250269047887007,0.703086869243486,0.701158336437694,0.040943933769316,-0.029540241926204,960971,14407.96000000001,0.014993126743679,266.78891390592406,53,20.0,246.78891390592406,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",加强督导 + 专项营销补贴
S00592,佛山CBD0592店,广东,佛山,新一线,写字楼店,CBD,F0131,加盟商0131,个体投资人,续约预警,B,2025-03-09,2026-05,24462.62,17738.410000000003,6724.209999999999,345,14346.619999999999,5020.949999999999,3911.2500000000036,0.586471113887229,0.205249887379193,0.725123065313528,0.274876934686473,0.220234382089899,0.138510919925993,70.90614492753623,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,0.822456784457702,0.046489033501044,0.031333211585653,1327290,21965.970000000027,0.016549488054608,241.69931944730843,14,22.0,219.69931944730843,严重,FALSE,中下 P25-P50,"运营正常, 继续保持",加强督导 + 专项营销补贴
S00503,天津写字楼0503店,天津,天津,新一线,写字楼店,写字楼,F0087,加盟商0087,个体投资人,正常合作,D,2021-10-26,2026-05,29209.940000000006,20265.56,8944.38,320,16224.050000000007,4918.560000000006,3701.280000000006,0.555429076540383,0.1683865150014,0.693789853727875,0.306210146272125,0.185608392211692,0.15890275707516,91.28106250000002,39,27638.03999999999,29743.350000000006,32329.770000000015,0.123997632383332,0.158760853878149,0.181746520190217,0.693789853727875,0.982066243378772,0.009625661123251,0.0,1014564,19666.990000000027,0.019384671642203,206.34860748899524,54,22.0,184.34860748899524,严重,FALSE,中位 ±10%,"运营正常, 继续保持",提供品牌活动 + 私域内容 + 督导巡店
